ID;Código (SKU);Descrição;Unidade;Classificação fiscal;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód do Fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN tributável;Descrição complementar;CEST;Código de Enquadramento IPI;Formato embalagem;Largura embalagem;Altura embalagem;Comprimento embalagem;Diâmetro embalagem;Tipo do produto;URL imagem 1;URL imagem 2;URL imagem 3;URL imagem 4;URL imagem 5;URL imagem 6;Categoria;Código do pai;Variações;Marca;Garantia;Sob encomenda;Preço promocional;URL imagem externa 1;URL imagem externa 2;URL imagem externa 3;URL imagem externa 4;URL imagem externa 5;URL imagem externa 6;Link do vídeo;Título SEO;Descrição SEO;Palavras chave SEO;Slug;Dias para preparação;Controlar lotes;Unidade por caixa;URL imagem externa 7;URL imagem externa 8;URL imagem externa 9;URL imagem externa 10;Markup;Permitir inclusão nas vendas;EX TIPI
336264734;52;Bala Fini De Gelatina Fini Ursinhos 15G;UN;1704.10.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,3;0;;Ativo;0;0,66;;;;0;0;0;0;7898591450624;;<p>A Bala Fini de Gelatina Fini Bananas 15g é uma delícia irresistível para os amantes de doces. Com seu sabor autêntico e textura macia, é perfeita para satisfazer sua vontade de doce a qualquer momento. Feita com ingredientes de alta qualidade, cada bala é embalada cuidadosamente para garantir sua frescura e sabor.</p>;28.062.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/2a4edcd84e02dfa2b0155eac92a79f0d.png;;;;;;Alimentos;;;Fini;;Não;0;;;;;;;;Bala Fini De Gelatina Fini Ursinhos 15G;Desfrute da Bala de Gelatina Fini sabor Banana 15g. Uma explosão de sabor frutado em cada mordida. Experimente já!;;Bala-Fini-De-Gelatina-Fini-Ursinhos-15G;0;Não;;;;;;0;Sim;
342430137;3737;Bala Fini Tubes Azedinhos Morango E Nata 15G;Un;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,4;0;;Ativo;-141;0,804;;;;0;0;0;0;7898279799823;;;28.062.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/5174ea6633edb6d705e385f376d44385.jpg;;;;;;Alimentos;;;Fini;;Não;0;;;;;;;;Bala Fini Tubes Azedinhos Morango E Nata 15G;Delicie-se com os ursinhos de gelatina Fini;uma explosão de sabor em cada mordida. Uma doçura irresistível para todos os momentos.;Bala-Fini-Tubes-Azedinhos-Morango-E-Nata-15G;0;Não;;;;;;0;Sim;
336264752;55;Bala Fini Tubes Regaliz 3 Cores 15G;UN;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,3;0;;Ativo;0;0,696;;;;0;0;0;0;7898591459498;;<p>Textura macia e suculenta</p>;28.062.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;Fini;;Não;0;;;;;;;;Bala Fini Tubes Regaliz 3 Cores 15G;Experimente a doçura azedinha dos tubes Fini de Morango e Nata. Uma mistura única que vai encantar seu paladar em cada mordida.;;Bala-Fini-Tubes-Regaliz-3-Cores-15G;0;Não;;;;;;0;Sim;
336264756;56;Bala Fini Tubes Regaliz Boo 15G;UN;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,3;0;;Ativo;0;0,696;;;;0;0;0;0;7908228806028;;<p>Bananas Fini, um clássico da marca. Docinhas e saborosas, possuem formato semelhante ao da verdadeira fruta e são ricas em cada detalhe.<br>No pacote contém bananas amarelas, com sabor de banana.<br><br>Display com 12 pacotes com 15g de produto em cada, ideal para rapidos lanches, levar na bolsa, deixar na gaveta e distribuir para os amigos,<br><br>E perfeito para usar em decorações de mesas de festas e pratos de confeitaria, tornando tudo mais colorido, com um toque único e especial!<br><br>Disponivel também em: 500g, 250g e 90g.</p>;28.062.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;Fini;;Não;0;;;;;;;;Bala Fini Tubes Regaliz Uva 15G;Sinta a explosão de sabor com os Tubes Fini Regaliz de Uva. Uma deliciosa mistura de doçura e frescor em cada bala.;;Bala-Fini-Tubes-Regaliz-Uva-15G;0;Não;;;;;;0;Sim;
336264770;59;Bala Fini Tubes Regaliz Morango E Laranja 15G;UN;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,3;0;;Ativo;0;0,696;;;;0;0;0;0;7898591454561;;Ideal para compartilhar ou desfrutar sozinho;28.062.00;;;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/5e804b8f71e53ea7a6b35e98d0e9a408.png;;;;;;Alimentos;;;Fini;;Não;0;;;;;;;;Bala Fini Tubes Regaliz Morango E Laranja 15G;Satisfaça seu desejo por doçura e diversão com os Tubes Fini Regaliz Framboesa Pinta Língua. Uma explosão de sabor em cada bala.;;Bala-Fini-Tubes-Regaliz-Morango-E-Laranja-15G;0;Não;;;;;;0;Sim;
336264786;62;Bala Fini Tubes Regaliz Twister Acido 15G;UN;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,3;0;;Ativo;0;0,696;;;;0;0;0;0;7898591457869;;<p>Produto produzido pela renomada marca Fini, sinônimo de qualidade e sabor.</p>;28.062.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;Fini;;Não;0;;;;;;;;Bala Fini Tubes Regaliz Twister 15G;Delicie-se com os Tubes Fini Regaliz de Morango e Laranja. Uma combinação irresistível de sabores frutados em cada mordida.;;Bala-Fini-Tubes-Regaliz-Twister-15G;0;Não;;;;;;0;Sim;
336264794;64;Bala Fini Tubes Regaliz Uva acido 15G;UN;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;1,3;0;;Ativo;0;0,696;;;;0;0;0;0;7898591455643;;<p>Bananas Fini, um clássico da marca. Docinhas e saborosas, possuem formato semelhante ao da verdadeira fruta e são ricas em cada detalhe.<br>No pacote contém bananas amarelas, com sabor de banana.<br><br>Display com 12 pacotes com 15g de produto em cada, ideal para rapidos lanches, levar na bolsa, deixar na gaveta e distribuir para os amigos,<br><br>E perfeito para usar em decorações de mesas de festas e pratos de confeitaria, tornando tudo mais colorido, com um toque único e especial!<br><br>Disponivel também em: 500g, 250g e 90g.</p>;28.062.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/cea68d2d822bcd08dfa0d3da888a1aa6.png;;;;;;Alimentos;;;Fini;;Não;0;;;;;;;;Bala Fini Tubes Regaliz Uva 15G;Sinta a explosão de sabor com os Tubes Fini Regaliz de Uva. Uma deliciosa mistura de doçura e frescor em cada bala.;;Bala-Fini-Tubes-Regaliz-Uva-15G;0;Não;;;;;;0;Sim;
342421469;3734;Bala Mentos Fanta 37,5G;UN;1704.90.20;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3,3;0;;Ativo;2;1,937;;;;0;0;0;0;7895144208442;;<p>Tubes Tutti-Frutti Azedinho Fini, irresistível, azedinhos, cumpridinhos e saborosos, possuem formato de tubo. No pacote contém tubes na cor rosa com sabor de tutti-frutti e acabamento cítrico.</p>;28.062.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/8903d1aa46a6f29136f44c882894d0d2.png;;;;;;Alimentos;;;Mentos;;Não;0;;;;;;;;Bala Mentos Fruit 37,5G;Refresque-se com a Bala Mentos Fruit, uma explosão de sabores frutados em cada mordida. Ideal para um hálito fresco e um sabor irresistível.;Bala de Goma,Bala,Doce;Bala-Mentos-Fruit-37,5G;0;Não;;;;;;0;Sim;
336264926;89;Balão Letra Metalizada Prata 40cm - A a Z;UN;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3,8;0;;Ativo;0;2,43;;;;0;0;0;0;7896243131532;;"<p><span style=""font-size: 14pt;""><strong>Balão Metalizado Letra Prata</strong></span></p> <p>Transforme suas festas e celebrações com balões metalizados em formato de letra! Disponíveis em uma ampla gama de cores e tamanhos, esses balões são ideais para criar mensagens personalizadas e dar um toque sofisticado às suas decorações. Feitos de material resistente e com acabamento brilhante, eles são perfeitos para aniversários, casamentos, e outros eventos especiais. Aprecie a facilidade de inflar e a durabilidade dos balões metalizados, que garantem uma exibição impressionante. Escolha balões metalizados em letra para uma decoração memorável e única!</p> <p class=""MsoNormal""><strong>Especificações:</strong></p> <p class=""MsoNormal"">Altura: 40cm</p> <p class=""MsoNormal"">Cor interna: Cinza</p> <p class=""MsoNormal"">Cor externa: Rose<br><br>Composição: Polietileno e Poliamida Metalizada</p> <p class=""MsoNormal"">Espessura: 0,02 mm e 0,04 mm. </p> <p class=""MsoNormal""><strong>Recomendado:</strong></p> <p class=""MsoNormal"">·         Festas</p> <p class=""MsoNormal"">·         Casamentos</p> <p class=""MsoNormal"">·         Aniversários</p> <p class=""MsoNormal"">·         Comemorações</p> <p class=""MsoNormal"">·         Chá de bebê</p>";28.054.00;;Pacote / Caixa;15;2;19;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/e92c8f2489c3e588e0dc8fb1106cde52.png;;;;;;Festa > Balão Metalizado Letra > Prata;;;;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336264984;100;Balão Letra Metalizado Dourado 40cm - A a Z;UN;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3,8;0;;Ativo;1;2,43;;;;0;0;0;0;7896243131631;;"<p><span style=""font-size: 14pt;""><strong>Balão Metalizado Letra Dourado</strong></span></p> <p>Transforme suas festas e celebrações com balões metalizados em formato de letra! Disponíveis em uma ampla gama de cores e tamanhos, esses balões são ideais para criar mensagens personalizadas e dar um toque sofisticado às suas decorações. Feitos de material resistente e com acabamento brilhante, eles são perfeitos para aniversários, casamentos, e outros eventos especiais. Aprecie a facilidade de inflar e a durabilidade dos balões metalizados, que garantem uma exibição impressionante. Escolha balões metalizados em letra para uma decoração memorável e única!</p> <p class=""MsoNormal""><strong>Especificações:</strong></p> <p class=""MsoNormal"">Altura: 40cm</p> <p class=""MsoNormal"">Cor interna: Cinza</p> <p class=""MsoNormal"">Cor externa: Dourado<br><br>Composição: Polietileno e Poliamida Metalizada</p> <p class=""MsoNormal"">Espessura: 0,02 mm e 0,04 mm. </p> <p class=""MsoNormal""><strong>Recomendado:</strong></p> <p class=""MsoNormal"">·         Festas</p> <p class=""MsoNormal"">·         Casamentos</p> <p class=""MsoNormal"">·         Aniversários</p> <p class=""MsoNormal"">·         Comemorações</p> <p class=""MsoNormal"">·         Chá de bebê</p>";28.054.00;;Pacote / Caixa;19;2;15;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/d655c03817a1687569a855a97f796bac.png;;;;;;Festa > Balão Metalizado Letra > Dourado;;;;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336265111;125;Balão Letra Metalizado Rose Gold 40cm - A a Z;UN;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;3,8;0;;Ativo;1;0;;;;0;0;0,018;0,018;7896243140633;;"<p><span style=""font-size: 14pt;""><strong>Balão Metalizado Letra Rose</strong></span></p> <p>Transforme suas festas e celebrações com balões metalizados em formato de letra! Disponíveis em uma ampla gama de cores e tamanhos, esses balões são ideais para criar mensagens personalizadas e dar um toque sofisticado às suas decorações. Feitos de material resistente e com acabamento brilhante, eles são perfeitos para aniversários, casamentos, e outros eventos especiais. Aprecie a facilidade de inflar e a durabilidade dos balões metalizados, que garantem uma exibição impressionante. Escolha balões metalizados em letra para uma decoração memorável e única!</p> <p class=""MsoNormal""><strong>Especificações:</strong></p> <p class=""MsoNormal"">Altura: 40cm</p> <p class=""MsoNormal"">Cor interna: Cinza</p> <p class=""MsoNormal"">Cor externa: Rose<br><br>Composição: Polietileno e Poliamida Metalizada</p> <p class=""MsoNormal"">Espessura: 0,02 mm e 0,04 mm. </p> <p class=""MsoNormal""><strong>Recomendado:</strong></p> <p class=""MsoNormal"">·         Festas</p> <p class=""MsoNormal"">·         Casamentos</p> <p class=""MsoNormal"">·         Aniversários</p> <p class=""MsoNormal"">·         Comemorações</p> <p class=""MsoNormal"">·         Chá de bebê</p>";28.054.00;;Pacote / Caixa;15;2;19;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/e92c3f6167f887f7f82b648cf54794be.png;;;;;;Festa > Balão Metalizado Letra > Rose Gold;;;;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336265248;151;Balão Liso Amarelo Citrino N°7 c/50Un;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;0;7,05;;;;0;0;0;0;7896243104420;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/9408d755e68efa3d097b6a1932c69ace.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Amarelo Citrino N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265253;152;Balão Liso Azul Baby N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;0;7,05;;;;0;0;0;0;7896243104475;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/68cc0643e0fccefcbf93af97ee43ea39.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Azul Baby N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265258;153;Balão Liso Coral N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;2;7,05;;;;0;0;0;0;7896243135110;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/1048d730127e86771ad8b4c8ec0d748c.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Coral N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265263;154;Balão Liso Rosa Baby N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;1;7,05;;;;0;0;0;0;7896243104505;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/8682f60223ce4791eab2529ce5ae7dcd.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Rosa Baby N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265287;155;Balão Liso Rosa Shock N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;3;7,05;;;;0;0;0;0;7896243104581;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/bbe946cd1c43ee24919621af75c72d98.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Rosa Shock N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265294;156;Balão Liso Roxo Uva N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;5;0;;Ativo;3;7,05;;;;0;0;0;0;7896243104369;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/0cbb63b566ad205f1dc9dea5374c08a0.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Lilas Baby N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265311;157;Balão Liso Tiffany N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;4;7,05;;;;0;0;0;0;7896243104338;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/16d36ee567ad36296f06778867bf1fe1.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Tiffany N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265318;158;Balão Liso Verde Folha N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;7;7,05;;;;0;0;0;0;7896243104321;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/cbd7577752159b916d28d037135e6434.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Verde Folha N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265331;159;Balão Liso Verde Maca N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;4;7,05;;;;0;0;0;0;7896243104567;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/9c0b91548f04bce8b45441f49d76a06e.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Verde Maca N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265339;160;Balão Liso Vermelho Quente N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;1;7,05;;;;0;0;0;0;7896243104406;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/b4baf3f35fc6f9ceae77e31546d08c91.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Liso Vermelho Quente N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
336265367;161;Balão Metalizado Azul N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;3;11,83;;;;0;0;0;0;7896243135738;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/4e141b9694b7e1e11bc3c1058587e371.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Azul N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265375;162;Balão Metalizado Dourado N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;8;11,83;;;;0;0;0;0;7896243135769;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/9473378dbf22aaa899ae32e6e6ab03cd.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Dourado N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265385;163;Balão Metalizado Prateado N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;5;11,83;;;;0;0;0;0;7896243135783;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/f874cbaa63e9d8efc1654c9a2a20b23c.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Prateado N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265392;164;Balão Metalizado Rosa N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;3;11,83;;;;0;0;0;0;7896243135752;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/a503e95112b4b7247cdd6a3a4c43fb86.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Rosa N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265404;165;Balão Metalizado Rose Gold N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;3;11,83;;;;0;0;0;0;7896243135929;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/fc29031f9973654ece9e67535fc550df.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Rose Gold N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265419;166;Balão Metalizado Roxo N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;4;11,83;;;;0;0;0;0;7896243135776;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/a01754376b441cb245f515b4c9de902c.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Roxo N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265426;167;Balão Metalizado Verde N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;6;11,83;;;;0;0;0;0;7896243135745;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/8483b1a2f94d9914c03c4525f49c5979.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Verde N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265439;168;Balão Metalizado Vermelho N°5 c/25Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;8;0;;Ativo;5;11,83;;;;0;0;0;0;7896243144341;;;28.054.00;;Pacote / Caixa;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/921e25c048d5e29d85a950421351cf8e.png;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Metalizado Vermelho N°5 c/25Un;;;;0;Não;;;;;;0;Sim;
336265457;169;Balão Preto Ebano N°7 c/50Un São Roque;PCT;9505.90.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;10,9;0;;Ativo;1;7,05;;;;0;0;0;0;7896243104444;;;28.054.00;;;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/e769f23a8af57c8fb25b8dea7b1efc39.webp;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Balão Preto Ebano N°7 c/50Un;;;;0;Não;;;;;;0;Sim;
349634424;3876;BANANINHA CREMOSA 30G;UN;1905.32.00;0 - Nacional, exceto as indicadas nos códigos 3 a 5;2,5;0;;Ativo;0;2,447;19885;AUXILIADORA COM.PRODUTOS ALIMENT.LTDA;;0;0;0;0;7898947980010;;;17.058.00;;Pacote / Caixa;0;0;0;0;S;;;;;;;;;;;;Não;0;;;;;;;;;;;;0;Não;;;;;;0;Sim;
336265464;170;Bandeja Alum. 3 Divisoria c/Tampa Cartao Alum. D17 900Ml 100Un. Wyda;CX;7607.11.10;0 - Nacional, exceto as indicadas nos códigos 3 a 5;151,25;0;;Ativo;2;100,81;;;;0;0;0;0;17898930672240;;;28.061.00;;;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/3659ef7cf4935b79e830d5079138796d.jpg;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Bandeja 3 Div. c/Tampa Cartao Alum. D17 900Ml 100Un. Wyda;;;;0;Não;;;;;;0;Sim;
336265491;171;Bandeja Alum. Retang. c/Tampa Cartao Alum. D12 220Ml 10Un. Wyda;UN;7607.11.10;0 - Nacional, exceto as indicadas nos códigos 3 a 5;7,2;0;;Ativo;0;4,63;;;;0;0;0;0;7898930673516;;;28.061.00;;;0;0;0;0;S;https://s3.amazonaws.com/tiny-anexos-us/erp/MTI0Mjk0MDc0MA/021459dab7d2d29f39edd882376a7fa6.jpg;;;;;;Descartáveis;;;;;Não;0;;;;;;;;Bandeja Alum. Retang. c/Tampa Cartao Alum. D12 220Ml 10Un. Wyda;;;;0;Não;;;;;;0;Sim;
